#total confine bonded nonbondedEM
100 5865.8 0 8447.67 -2581.87
200 5811.71 0 8382.35 -2570.64
300 5896.52 0 8423.84 -2527.32
400 5907.59 0 8434.31 -2526.72
500 5853.97 0 8399.68 -2545.7
600 5836.88 0 8407.38 -2570.5
700 5875.97 0 8420.3 -2544.32
800 5875.03 0 8420.71 -2545.68
900 5884.41 0 8430.02 -2545.61
1000 5868.1 0 8426.87 -2558.77
1100 5893.95 0 8420.16 -2526.22
1200 5893.24 0 8420.48 -2527.24
1300 5842.53 0 8401.76 -2559.23
1400 5803.28 0 8413.43 -2610.15
1500 5784.86 0 8428.51 -2643.66
1600 5788.49 0 8429.06 -2640.58
1700 5836.21 0 8415.79 -2579.58
1800 5833.12 0 8451.29 -2618.17
1900 5804.71 0 8418.71 -2613.99
2000 5808.03 0 8419.11 -2611.08
2100 5774.76 0 8402.64 -2627.88
2200 5808.67 0 8430.97 -2622.3
2300 5770 0 8400.36 -2630.35
2400 5812.85 0 8424.18 -2611.33
2500 5790.41 0 8425.05 -2634.64
2600 5761.12 0 8396.46 -2635.34
2700 5837.54 0 8442.84 -2605.3
2800 5817.44 0 8441.67 -2624.23
2900 5786.48 0 8413.26 -2626.78
3000 5719.5 0 8389.98 -2670.48
3100 5751.79 0 8404.86 -2653.07
3200 5735.81 0 8414.69 -2678.88
3300 5754.49 0 8405.83 -2651.34
3400 5744.63 0 8393.73 -2649.1
3500 5765.9 0 8442.33 -2676.43
3600 5790.63 0 8448.64 -2658.01
3700 5775.23 0 8445.71 -2670.48
3800 5794.59 0 8443.51 -2648.92
3900 5749.14 0 8420.15 -2671.01
4000 5769.08 0 8413.27 -2644.2
4100 5722.88 0 8401.41 -2678.52
4200 5755.13 0 8437.44 -2682.31
4300 5746.58 0 8422.03 -2675.45
4400 5773.49 0 8409.65 -2636.17
4500 5709.02 0 8385.76 -2676.74
4600 5719.77 0 8404.03 -2684.26
4700 5736.27 0 8441.54 -2705.27
4800 5760.98 0 8414.91 -2653.94
4900 5759.96 0 8428.08 -2668.13
5000 5793.15 0 8414.51 -2621.37
5100 5823.77 0 8446.55 -2622.78
5200 5801.94 0 8433.51 -2631.57
5300 5798.24 0 8425.61 -2627.38
5400 5797.88 0 8433.49 -2635.6
5500 5798.65 0 8422.66 -2624.01
5600 5725.5 0 8390.53 -2665.03
5700 5779.3 0 8421.99 -2642.69
5800 5774.9 0 8430.56 -2655.66
5900 5822.31 0 8420.07 -2597.76
6000 5832.97 0 8425.9 -2592.93
6100 5802.33 0 8435.03 -2632.7
6200 5788.7 0 8412.93 -2624.23
6300 5809.23 0 8402.1 -2592.87
6400 5812.25 0 8435.79 -2623.54
6500 5759.15 0 8416.75 -2657.59
6600 5785.3 0 8416.58 -2631.28
6700 5800.84 0 8437.41 -2636.56
6800 5767.64 0 8430.9 -2663.26
6900 5716.43 0 8408.15 -2691.71
7000 5714.98 0 8417.51 -2702.53
7100 5758.5 0 8433.36 -2674.85
7200 5705.84 0 8414.79 -2708.95
7300 5683.64 0 8419.16 -2735.52
7400 5645.84 0 8398.11 -2752.27
7500 5700.76 0 8425.74 -2724.97
7600 5689.91 0 8433.37 -2743.46
7700 5682.23 0 8398.76 -2716.53
7800 5665.05 0 8398.37 -2733.32
7900 5647.15 0 8388.51 -2741.36
8000 5668.75 0 8384.51 -2715.75
8100 5685.83 0 8400.69 -2714.86
8200 5632.94 0 8389.72 -2756.77
8300 5660.9 0 8426.21 -2765.31
8400 5690.7 0 8417.02 -2726.32
8500 5659.75 0 8396.3 -2736.55
8600 5700.38 0 8404.96 -2704.57
8700 5712.52 0 8444.81 -2732.3
8800 5682.06 0 8395 -2712.93
8900 5730.18 0 8402.84 -2672.66
9000 5693.3 0 8395.98 -2702.68
9100 5674.52 0 8392.16 -2717.64
9200 5690.01 0 8416.55 -2726.53
9300 5677.29 0 8413.12 -2735.83
9400 5677.29 0 8394.27 -2716.97
9500 5704.01 0 8408.88 -2704.87
9600 5675.65 0 8389.27 -2713.62
9700 5659.58 0 8410.05 -2750.47
9800 5698.08 0 8400.48 -2702.4
9900 5693.7 0 8401.11 -2707.41
10000 5669.62 0 8417.43 -2747.81
10100 5670.15 0 8412.66 -2742.51
10200 5717.41 0 8418.02 -2700.61
10300 5707.22 0 8421.85 -2714.62
10400 5714.83 0 8421.56 -2706.72
10500 5650.09 0 8397.46 -2747.37
10600 5674.19 0 8389.45 -2715.25
10700 5717.65 0 8415.94 -2698.28
10800 5733.93 0 8398.16 -2664.23
10900 5668.46 0 8400.33 -2731.88
11000 5679.14 0 8402.53 -2723.39
11100 5699.91 0 8399.16 -2699.25
11200 5671.67 0 8399.32 -2727.65
11300 5669.43 0 8397.98 -2728.55
11400 5698.09 0 8408.15 -2710.06
11500 5715.84 0 8407.38 -2691.54
11600 5726.94 0 8419.92 -2692.98
11700 5689.37 0 8401.08 -2711.71
11800 5674.06 0 8402.69 -2728.64
11900 5714.51 0 8404.19 -2689.69
12000 5717.22 0 8413.23 -2696.02
12100 5638.37 0 8408.01 -2769.64
12200 5680.44 0 8406 -2725.57
12300 5704.19 0 8411.96 -2707.76
12400 5731.08 0 8421.88 -2690.8
12500 5700.25 0 8403.83 -2703.59
12600 5749.6 0 8421.94 -2672.34
12700 5708.15 0 8394.35 -2686.2
12800 5708.1 0 8398.57 -2690.48
12900 5719.78 0 8417.63 -2697.85
13000 5721.77 0 8442.34 -2720.57
13100 5705.22 0 8399.47 -2694.25
13200 5686.64 0 8408.26 -2721.61
13300 5658.71 0 8407.64 -2748.93
13400 5686.42 0 8442.34 -2755.93
13500 5686.08 0 8408.72 -2722.64
13600 5702.48 0 8411.99 -2709.51
13700 5685.14 0 8412.51 -2727.37
13800 5681.82 0 8418.78 -2736.96
13900 5653.02 0 8390.92 -2737.9
14000 5678.47 0 8397.56 -2719.1
14100 5708.94 0 8451.91 -2742.98
14200 5696.41 0 8418.35 -2721.94
14300 5696.9 0 8404.05 -2707.16
14400 5731.61 0 8437.9 -2706.3
14500 5632.17 0 8402.84 -2770.67
14600 5698.54 0 8415.57 -2717.03
14700 5703.2 0 8422.29 -2719.08
14800 5716.15 0 8401.84 -2685.68
14900 5638.55 0 8388.26 -2749.71
15000 5683.91 0 8399.51 -2715.6
15100 5694.09 0 8418.31 -2724.22
15200 5698.77 0 8393.49 -2694.72
15300 5750.02 0 8422.19 -2672.16
15400 5688.32 0 8391.95 -2703.63
15500 5706.34 0 8407.98 -2701.64
15600 5639.6 0 8424.34 -2784.74
15700 5711.05 0 8421.1 -2710.04
15800 5642.19 0 8408.3 -2766.11
15900 5739.08 0 8451.72 -2712.64
16000 5721.54 0 8415.47 -2693.93
16100 5742.96 0 8412.41 -2669.46
16200 5731.96 0 8406.63 -2674.66
16300 5693.05 0 8413.26 -2720.2
16400 5675.14 0 8443.42 -2768.28
16500 5693.18 0 8392.17 -2698.98
16600 5733.6 0 8422.93 -2689.33
16700 5701.61 0 8406.29 -2704.68
16800 5723.24 0 8433.52 -2710.28
16900 5715.74 0 8414.62 -2698.88
17000 5714.87 0 8438.9 -2724.03
17100 5691.75 0 8414.74 -2722.99
17200 5707.28 0 8394.36 -2687.08
17300 5694.87 0 8390.24 -2695.37
17400 5733.45 0 8405.91 -2672.46
17500 5758.39 0 8417.22 -2658.83
17600 5737.3 0 8410.21 -2672.91
17700 5759.29 0 8418.49 -2659.21
17800 5736.39 0 8428.55 -2692.16
17900 5750.67 0 8424.74 -2674.06
18000 5745.41 0 8403.34 -2657.93
18100 5672.82 0 8381.58 -2708.76
18200 5723.68 0 8413.54 -2689.86
18300 5740.96 0 8441.04 -2700.08
18400 5687.03 0 8407.14 -2720.11
18500 5700.74 0 8421.6 -2720.85
18600 5678.84 0 8392.79 -2713.95
18700 5703.65 0 8412.82 -2709.16
18800 5710.2 0 8424.75 -2714.55
18900 5699.7 0 8389.18 -2689.49
19000 5689.14 0 8423.07 -2733.92
19100 5678.84 0 8414.07 -2735.23
19200 5686.52 0 8391.14 -2704.62
19300 5716.85 0 8410.84 -2693.99
19400 5718.42 0 8421.36 -2702.94
19500 5710.18 0 8424.73 -2714.55
19600 5673.85 0 8398.97 -2725.12
19700 5720.08 0 8412.74 -2692.66
19800 5673.84 0 8419.9 -2746.05
19900 5654.8 0 8401.05 -2746.25
20000 5707.92 0 8419.6 -2711.69
20100 5629.63 0 8415.48 -2785.85
20200 5621.14 0 8407.7 -2786.56
20300 5589.64 0 8396.99 -2807.35
20400 5687.53 0 8415.56 -2728.03
20500 5679.54 0 8416.58 -2737.04
20600 5694.6 0 8429.68 -2735.08
20700 5672.6 0 8405.11 -2732.51
20800 5630.82 0 8396.02 -2765.2
20900 5622.7 0 8390.1 -2767.4
21000 5712.37 0 8438.79 -2726.42
21100 5647.44 0 8397.08 -2749.63
21200 5626.86 0 8399.33 -2772.47
21300 5662.59 0 8396.04 -2733.45
21400 5683.24 0 8415.18 -2731.94
21500 5658.56 0 8393.5 -2734.94
21600 5697.12 0 8438.83 -2741.71
21700 5723.56 0 8402.23 -2678.67
21800 5680.05 0 8416.63 -2736.58
21900 5682.42 0 8425.85 -2743.43
22000 5690.26 0 8426.05 -2735.79
22100 5678.13 0 8412.15 -2734.03
22200 5649.73 0 8423.05 -2773.32
22300 5728.12 0 8437.42 -2709.3
22400 5672.82 0 8411.46 -2738.64
22500 5646.37 0 8395.12 -2748.74
22600 5676.01 0 8406.93 -2730.92
22700 5674.39 0 8410.5 -2736.11
22800 5666.47 0 8382.06 -2715.59
22900 5622.08 0 8370.22 -2748.14
23000 5722.45 0 8407.7 -2685.24
23100 5703.95 0 8408.23 -2704.28
23200 5715.17 0 8431.1 -2715.93
23300 5707.85 0 8425 -2717.16
23400 5684.15 0 8407.14 -2722.98
23500 5702.89 0 8406.92 -2704.03
23600 5690.12 0 8428.36 -2738.25
23700 5643.84 0 8403.97 -2760.12
23800 5623.62 0 8405.62 -2782
23900 5654.13 0 8389.07 -2734.94
24000 5653.2 0 8394.46 -2741.26
24100 5680.49 0 8391.26 -2710.78
24200 5699.37 0 8403.42 -2704.04
24300 5687.11 0 8415.79 -2728.68
24400 5757.4 0 8448.62 -2691.22
24500 5693.51 0 8422 -2728.49
24600 5686.93 0 8429.48 -2742.55
24700 5657.28 0 8414.12 -2756.84
24800 5683.55 0 8400.23 -2716.68
24900 5682.99 0 8394.57 -2711.58
25000 5701.62 0 8429 -2727.38
25100 5690.29 0 8432.66 -2742.37
25200 5733.99 0 8423.97 -2689.98
25300 5721.68 0 8428.29 -2706.62
25400 5702.78 0 8435.97 -2733.19
25500 5638.64 0 8410.14 -2771.49
25600 5652.2 0 8423.76 -2771.56
25700 5670.68 0 8425.3 -2754.62
25800 5689.07 0 8427.08 -2738.01
25900 5632.67 0 8417.86 -2785.19
26000 5689.16 0 8434.62 -2745.46
26100 5612.19 0 8397.32 -2785.13
26200 5688.58 0 8408.94 -2720.36
26300 5716.88 0 8419.15 -2702.26
26400 5705.79 0 8421.2 -2715.41
26500 5712.91 0 8419.69 -2706.78
26600 5676.51 0 8429.92 -2753.41
26700 5671.38 0 8410.78 -2739.41
26800 5640.53 0 8411.8 -2771.26
26900 5654.05 0 8433.32 -2779.28
27000 5643.95 0 8418.67 -2774.72
27100 5658.38 0 8422.58 -2764.2
27200 5669.83 0 8420.68 -2750.85
27300 5699.77 0 8423.95 -2724.18
27400 5651.49 0 8405.66 -2754.17
27500 5704.53 0 8405.1 -2700.56
27600 5742.75 0 8431.69 -2688.94
27700 5694.77 0 8417.18 -2722.41
27800 5732.89 0 8431.59 -2698.69
27900 5745.47 0 8417.19 -2671.73
28000 5715.63 0 8410.04 -2694.41
28100 5721.13 0 8411.24 -2690.11
28200 5698.59 0 8419.41 -2720.83
28300 5709.28 0 8397.22 -2687.94
28400 5690.14 0 8417.1 -2726.95
28500 5702.44 0 8419.02 -2716.58
28600 5726.18 0 8413.86 -2687.68
28700 5580.36 0 8384.5 -2804.14
28800 5661.33 0 8405.63 -2744.3
28900 5647.49 0 8408.63 -2761.14
29000 5592.48 0 8397.35 -2804.87
29100 5605.92 0 8379.47 -2773.55
29200 5623.95 0 8392.69 -2768.75
29300 5667.72 0 8428.51 -2760.79
29400 5679.18 0 8456.8 -2777.62
29500 5671.57 0 8417.78 -2746.21
29600 5683 0 8426.59 -2743.6
29700 5700.12 0 8449.22 -2749.1
29800 5664.42 0 8424.94 -2760.52
29900 5699.42 0 8411.38 -2711.96
30000 5678.6 0 8421.24 -2742.64
30100 5643.83 0 8434.36 -2790.53
30200 5597.52 0 8392.02 -2794.5
30300 5680.9 0 8415.13 -2734.23
30400 5655.02 0 8412.51 -2757.48
30500 5624.77 0 8419.72 -2794.95
30600 5638.29 0 8404.5 -2766.21
30700 5630.44 0 8419.18 -2788.74
30800 5625.34 0 8401.26 -2775.92
30900 5687.64 0 8417.06 -2729.42
31000 5646.45 0 8404.42 -2757.97
31100 5635.86 0 8405.08 -2769.21
31200 5640.52 0 8417.3 -2776.78
31300 5616.18 0 8411.21 -2795.03
31400 5623.61 0 8403.7 -2780.09
31500 5623.65 0 8411.78 -2788.12
31600 5582.52 0 8376.24 -2793.72
31700 5585.98 0 8390.36 -2804.38
31800 5631.94 0 8414.48 -2782.54
31900 5586.83 0 8408.11 -2821.28
32000 5578.7 0 8401.98 -2823.27
32100 5615.21 0 8443.19 -2827.98
32200 5605.85 0 8434.62 -2828.78
32300 5570.07 0 8396.36 -2826.29
32400 5559.33 0 8394.2 -2834.86
32500 5582.88 0 8394.51 -2811.62
32600 5601.96 0 8400.44 -2798.48
32700 5525.34 0 8401.68 -2876.34
32800 5589.62 0 8426.74 -2837.12
32900 5546.5 0 8376.24 -2829.73
33000 5569.02 0 8391.3 -2822.28
33100 5557.82 0 8394.72 -2836.9
33200 5542.87 0 8390.85 -2847.98
33300 5580.39 0 8399.9 -2819.52
33400 5527.72 0 8389.84 -2862.12
33500 5506.41 0 8380.5 -2874.09
33600 5572.16 0 8432.29 -2860.13
33700 5487.24 0 8367.26 -2880.02
33800 5571.85 0 8417.33 -2845.48
33900 5576.46 0 8395.64 -2819.18
34000 5546.06 0 8414.62 -2868.56
34100 5556.35 0 8413.8 -2857.44
34200 5549.22 0 8387.89 -2838.68
