# z rho/M
-75.0974 0
-74.5974 0
-74.0974 0
-73.5974 0
-73.0974 0
-72.5974 0
-72.0974 0
-71.5974 0
-71.0974 0
-70.5974 0
-70.0974 0
-69.5974 0
-69.0974 0
-68.5974 0
-68.0974 0
-67.5974 0
-67.0974 0
-66.5974 0
-66.0974 0
-65.5974 0
-65.0974 0
-64.5974 0
-64.0974 0
-63.5974 0
-63.0974 0
-62.5974 0
-62.0974 0
-61.5974 0
-61.0974 0
-60.5974 0
-60.0974 0
-59.5974 0
-59.0974 0
-58.5974 0
-58.0974 0
-57.5974 0
-57.0974 0
-56.5974 0
-56.0974 0
-55.5974 0
-55.0974 0
-54.5974 0
-54.0974 0
-53.5974 0
-53.0974 0
-52.5974 0
-52.0974 0
-51.5974 0
-51.0974 0
-50.5974 0
-50.0974 0
-49.5974 0
-49.0974 0
-48.5974 0
-48.0974 0
-47.5974 0
-47.0974 0
-46.5974 0
-46.0974 0
-45.5974 0
-45.0974 0
-44.5974 0
-44.0974 0
-43.5974 0
-43.0974 0
-42.5974 0
-42.0974 0
-41.5974 0
-41.0974 0
-40.5974 0
-40.0974 0
-39.5974 0
-39.0974 0
-38.5974 0
-38.0974 0
-37.5974 0
-37.0974 0
-36.5974 0
-36.0974 0
-35.5974 0
-35.0974 0
-34.5974 0
-34.0974 0
-33.5974 0
-33.0974 0
-32.5974 0
-32.0974 0
-31.5974 0
-31.0974 0
-30.5974 0
-30.0974 0
-29.5974 0
-29.0974 0
-28.5974 0
-28.0974 0
-27.5974 0
-27.0974 0
-26.5974 0
-26.0974 0
-25.5974 0
-25.0974 0
-24.5974 0
-24.0974 0
-23.5974 0
-23.0974 0
-22.5974 0.000290851
-22.0974 0.00145425
-21.5974 0.0011634
-21.0974 0.00203595
-20.5974 0.00349021
-20.0974 0.00756212
-19.5974 0.0101798
-19.0974 0.0223955
-18.5974 0.0328661
-18.0974 0.0508989
-17.5974 0.081729
-17.0974 0.1367
-16.5974 0.229772
-16.0974 0.335351
-15.5974 0.532838
-15.0974 0.715202
-14.5974 0.958935
-14.0974 1.23582
-13.5974 1.59822
-13.0974 2.00134
-12.5974 2.30266
-12.0974 2.70026
-11.5974 2.90938
-11.0974 3.14031
-10.5974 3.26713
-10.0974 3.30261
-9.59738 3.31046
-9.09738 3.18714
-8.59738 3.09901
-8.09738 2.99227
-7.59738 2.80584
-7.09738 2.8323
-6.59738 2.89018
-6.09738 2.98994
-5.59738 3.17871
-5.09738 3.37707
-4.59738 3.52104
-4.09738 3.61091
-3.59738 3.69817
-3.09738 3.66297
-2.59738 3.4524
-2.09738 3.22582
-1.59738 3.09901
-1.09738 2.82038
-0.59738 2.67117
-0.0973801 2.65023
0.40262 2.62493
0.90262 2.75028
1.40262 3.00681
1.90262 3.20837
2.40262 3.42273
2.90262 3.59899
3.40262 3.68188
3.90262 3.66675
4.40262 3.61789
4.90262 3.45327
5.40262 3.17842
5.90262 3.03474
6.40262 2.88669
6.90262 2.84103
7.40262 2.83521
7.90262 2.94632
8.40262 3.01758
8.90262 3.19267
9.40262 3.25927
9.90262 3.39016
10.4026 3.21826
10.9026 3.17114
11.4026 2.90967
11.9026 2.61795
12.4026 2.31052
12.9026 1.97342
13.4026 1.61771
13.9026 1.30854
14.4026 0.979294
14.9026 0.709966
15.4026 0.522077
15.9026 0.342622
16.4026 0.222792
16.9026 0.136118
17.4026 0.0808565
17.9026 0.0433367
18.4026 0.02734
18.9026 0.0250132
19.4026 0.0101798
19.9026 0.00436276
20.4026 0.00436276
20.9026 0.00290851
21.4026 0.0011634
21.9026 0.000581701
22.4026 0
22.9026 0.000290851
23.4026 0.000290851
23.9026 0
24.4026 0
24.9026 0
25.4026 0
25.9026 0
26.4026 0
26.9026 0
27.4026 0
27.9026 0
28.4026 0
28.9026 0
29.4026 0
29.9026 0
30.4026 0
30.9026 0
31.4026 0
31.9026 0
32.4026 0
32.9026 0
33.4026 0
33.9026 0
34.4026 0
34.9026 0
35.4026 0
35.9026 0
36.4026 0
36.9026 0
37.4026 0
37.9026 0
38.4026 0
38.9026 0
39.4026 0
39.9026 0
40.4026 0
40.9026 0
41.4026 0
41.9026 0
42.4026 0
42.9026 0
43.4026 0
43.9026 0
44.4026 0
44.9026 0
45.4026 0
45.9026 0
46.4026 0
46.9026 0
47.4026 0
47.9026 0
48.4026 0
48.9026 0
49.4026 0
49.9026 0
50.4026 0
50.9026 0
51.4026 0
51.9026 0
52.4026 0
52.9026 0
53.4026 0
53.9026 0
54.4026 0
54.9026 0
55.4026 0
55.9026 0
56.4026 0
56.9026 0
57.4026 0
57.9026 0
58.4026 0
58.9026 0
59.4026 0
59.9026 0
60.4026 0
60.9026 0
61.4026 0
61.9026 0
62.4026 0
62.9026 0
63.4026 0
63.9026 0
64.4026 0
64.9026 0
65.4026 0
65.9026 0
66.4026 0
66.9026 0
67.4026 0
67.9026 0
68.4026 0
68.9026 0
69.4026 0
69.9026 0
70.4026 0
70.9026 0
71.4026 0
71.9026 0
72.4026 0
72.9026 0
73.4026 0
73.9026 0
74.4026 0
74.9026 0
