# z rho/M
-102.708 0.000161707
-102.208 0.000323414
-101.708 8.08535e-05
-101.208 0.000404268
-100.708 0.000161707
-100.208 8.08535e-05
-99.7078 0.000404268
-99.2078 0.000323414
-98.7078 0.000242561
-98.2078 0.000161707
-97.7078 0.000323414
-97.2078 0.000242561
-96.7078 0.000323414
-96.2078 8.08535e-05
-95.7078 0.000485121
-95.2078 0.000323414
-94.7078 0.000161707
-94.2078 8.08535e-05
-93.7078 0.000404268
-93.2078 0.000242561
-92.7078 0.000323414
-92.2078 0.000242561
-91.7078 0.000161707
-91.2078 0.000161707
-90.7078 0.000161707
-90.2078 0.000242561
-89.7078 0.000161707
-89.2078 0
-88.7078 0
-88.2078 0.000242561
-87.7078 0.000161707
-87.2078 0.000161707
-86.7078 0.000242561
-86.2078 0
-85.7078 0.000323414
-85.2078 8.08535e-05
-84.7078 0.000161707
-84.2078 0
-83.7078 0.000323414
-83.2078 8.08535e-05
-82.7078 0.000242561
-82.2078 0.000242561
-81.7078 0.000242561
-81.2078 0
-80.7078 0.000161707
-80.2078 0.000242561
-79.7078 0.000404268
-79.2078 0.000323414
-78.7078 0.000242561
-78.2078 0.000404268
-77.7078 0.000646828
-77.2078 0.000323414
-76.7078 0.000323414
-76.2078 0.000485121
-75.7078 0.000485121
-75.2078 0.000565975
-74.7078 0.000242561
-74.2078 0.000323414
-73.7078 0.000404268
-73.2078 0.000161707
-72.7078 0.000242561
-72.2078 0.000323414
-71.7078 0.000970242
-71.2078 0.000808535
-70.7078 0.000323414
-70.2078 0.000404268
-69.7078 0.000485121
-69.2078 0.000485121
-68.7078 0.000323414
-68.2078 0.000161707
-67.7078 0.00145536
-67.2078 0.000404268
-66.7078 8.08535e-05
-66.2078 0.000485121
-65.7078 0.000404268
-65.2078 0.000242561
-64.7078 0.000323414
-64.2078 0.000242561
-63.7078 0.000404268
-63.2078 0.000161707
-62.7078 0.000242561
-62.2078 0.000323414
-61.7078 8.08535e-05
-61.2078 0
-60.7078 8.08535e-05
-60.2078 0.000161707
-59.7078 0.000242561
-59.2078 0.000242561
-58.7078 0.000242561
-58.2078 0.000646828
-57.7078 0.000242561
-57.2078 0.000242561
-56.7078 0.000161707
-56.2078 0.000323414
-55.7078 0.000242561
-55.2078 0.000565975
-54.7078 0.000404268
-54.2078 0.000485121
-53.7078 0.000242561
-53.2078 0.000242561
-52.7078 0.000485121
-52.2078 0.000242561
-51.7078 0.000323414
-51.2078 0.000323414
-50.7078 0.000161707
-50.2078 8.08535e-05
-49.7078 0.000242561
-49.2078 0.000242561
-48.7078 0.000323414
-48.2078 0.000404268
-47.7078 0.000485121
-47.2078 0.000565975
-46.7078 0.000161707
-46.2078 0.000323414
-45.7078 0.000161707
-45.2078 0.000323414
-44.7078 0.000242561
-44.2078 0.000161707
-43.7078 0.000646828
-43.2078 0.000485121
-42.7078 0.000404268
-42.2078 0.000646828
-41.7078 0.000323414
-41.2078 0.000646828
-40.7078 0.000565975
-40.2078 0.000646828
-39.7078 0.000808535
-39.2078 0.00129366
-38.7078 0.000242561
-38.2078 0.000727682
-37.7078 0.000889389
-37.2078 0.000727682
-36.7078 0.0010511
-36.2078 0.0012128
-35.7078 0.0010511
-35.2078 0.000970242
-34.7078 0.0012128
-34.2078 0.000727682
-33.7078 0.00153622
-33.2078 0.00177878
-32.7078 0.00250646
-32.2078 0.00202134
-31.7078 0.00234475
-31.2078 0.00177878
-30.7078 0.00258731
-30.2078 0.00153622
-29.7078 0.00242561
-29.2078 0.00291073
-28.7078 0.00266817
-28.2078 0.00177878
-27.7078 0.00307243
-27.2078 0.00307243
-26.7078 0.0034767
-26.2078 0.00857047
-25.7078 0.0122897
-25.2078 0.0288647
-24.7078 0.0593465
-24.2078 0.12508
-23.7078 0.240135
-23.2078 0.442592
-22.7078 0.767219
-22.2078 1.17488
-21.7078 1.7335
-21.2078 2.26721
-20.7078 2.83731
-20.2078 3.28395
-19.7078 3.52699
-19.2078 3.66533
-18.7078 3.75249
-18.2078 3.7736
-17.7078 3.73584
-17.2078 3.60987
-16.7078 3.36027
-16.2078 2.95148
-15.7078 2.38429
-15.2078 1.76366
-14.7078 1.21628
-14.2078 0.763338
-13.7078 0.464504
-13.2078 0.255497
-12.7078 0.135106
-12.2078 0.0731724
-11.7078 0.0388097
-11.2078 0.0228007
-10.7078 0.0136642
-10.2078 0.00792365
-9.7078 0.00703426
-9.2078 0.00485121
-8.7078 0.00388097
-8.2078 0.00161707
-7.7078 0.00113195
-7.2078 0.000565975
-6.7078 0.000485121
-6.2078 0
-5.7078 0
-5.2078 0
-4.7078 0
-4.2078 0
-3.7078 0
-3.2078 0
-2.7078 0
-2.2078 0
-1.7078 0
-1.2078 0
-0.707799 0
-0.207799 0
0.292201 0
0.792201 0
1.2922 0
1.7922 0
2.2922 0
2.7922 0
3.2922 0
3.7922 0
4.2922 0
4.7922 0
5.2922 0
5.7922 0
6.2922 0
6.7922 0
7.2922 0
7.7922 0
8.2922 8.08535e-05
8.7922 0.000485121
9.2922 0.0012128
9.7922 0.00371926
10.2922 0.00816621
10.7922 0.0153622
11.2922 0.028703
11.7922 0.0558698
12.2922 0.119016
12.7922 0.225581
13.2922 0.424077
13.7922 0.73884
14.2922 1.18022
14.7922 1.70455
15.2922 2.34006
15.7922 2.90216
16.2922 3.34127
16.7922 3.63243
17.2922 3.74408
17.7922 3.74934
18.2922 3.74797
18.7922 3.68304
19.2922 3.53944
19.7922 3.29397
20.2922 2.83553
20.7922 2.31548
21.2922 1.75387
21.7922 1.22437
22.2922 0.783066
22.7922 0.459329
23.2922 0.256629
23.7922 0.138017
24.2922 0.0684021
24.7922 0.0282179
25.2922 0.0145536
25.7922 0.00622572
26.2922 0.00477036
26.7922 0.00274902
27.2922 0.00291073
27.7922 0.00291073
28.2922 0.00194048
28.7922 0.00291073
29.2922 0.00153622
29.7922 0.00210219
30.2922 0.00177878
30.7922 0.00258731
31.2922 0.0012128
31.7922 0.000970242
32.2922 0.000970242
32.7922 0.00113195
33.2922 0.0012128
33.7922 0.000889389
34.2922 0.000646828
34.7922 0.000970242
35.2922 0.000808535
35.7922 0.00129366
36.2922 0.000323414
36.7922 0.0010511
37.2922 0.000404268
37.7922 0.000727682
38.2922 0.000323414
38.7922 0.000485121
39.2922 0.000161707
39.7922 0.000808535
40.2922 0.000404268
40.7922 0.000323414
41.2922 0.000404268
41.7922 0.000242561
42.2922 0.000485121
42.7922 0.000485121
43.2922 0.000323414
43.7922 0.000242561
44.2922 8.08535e-05
44.7922 0.000242561
45.2922 0.000404268
45.7922 0.000242561
46.2922 0.000565975
46.7922 0.000242561
47.2922 0.000161707
47.7922 0.000161707
48.2922 0.000161707
48.7922 0.000323414
49.2922 8.08535e-05
49.7922 0.000161707
50.2922 0.000323414
50.7922 0.000161707
51.2922 0.000646828
51.7922 0.000404268
52.2922 0.000242561
52.7922 0.000242561
53.2922 0.000323414
53.7922 0.000323414
54.2922 0.000242561
54.7922 0.000323414
55.2922 0
55.7922 0.000161707
56.2922 0.000242561
56.7922 0.000161707
57.2922 0.000323414
57.7922 0.000323414
58.2922 0.000242561
58.7922 0.000242561
59.2922 0.000242561
59.7922 0.000404268
60.2922 8.08535e-05
60.7922 0.000161707
61.2922 0.000323414
61.7922 0.000161707
62.2922 0.000404268
62.7922 0.000161707
63.2922 0.000404268
63.7922 0.000161707
64.2922 0.000161707
64.7922 8.08535e-05
65.2922 8.08535e-05
65.7922 0.000242561
66.2922 0
66.7922 8.08535e-05
67.2922 8.08535e-05
67.7922 0
68.2922 8.08535e-05
68.7922 0.000161707
69.2922 8.08535e-05
69.7922 8.08535e-05
70.2922 0
70.7922 8.08535e-05
71.2922 8.08535e-05
71.7922 8.08535e-05
72.2922 0
72.7922 8.08535e-05
73.2922 8.08535e-05
73.7922 8.08535e-05
74.2922 0.000161707
74.7922 0.000161707
75.2922 0
75.7922 8.08535e-05
76.2922 8.08535e-05
76.7922 8.08535e-05
77.2922 8.08535e-05
77.7922 8.08535e-05
78.2922 0.000161707
78.7922 8.08535e-05
79.2922 0
79.7922 0
80.2922 0
80.7922 0.000161707
81.2922 0
81.7922 0
82.2922 0
82.7922 8.08535e-05
83.2922 0
83.7922 0.000161707
84.2922 0
84.7922 8.08535e-05
85.2922 0
85.7922 8.08535e-05
86.2922 0.000161707
86.7922 0
87.2922 0
87.7922 8.08535e-05
88.2922 0
88.7922 8.08535e-05
89.2922 8.08535e-05
89.7922 0
90.2922 0
90.7922 8.08535e-05
91.2922 0.000242561
91.7922 8.08535e-05
92.2922 8.08535e-05
92.7922 8.08535e-05
93.2922 8.08535e-05
93.7922 0
94.2922 8.08535e-05
94.7922 0
95.2922 0.000161707
95.7922 0
96.2922 8.08535e-05
96.7922 0
97.2922 0.000161707
97.7922 8.08535e-05
98.2922 0
98.7922 0
99.2922 0.000161707
99.7922 0
100.292 0
100.792 0
101.292 0.000323414
101.792 8.08535e-05
102.292 0
