# z rho/M
-100.021 0
-99.521 0
-99.021 0
-98.521 0
-98.021 0
-97.521 0
-97.021 0
-96.521 0
-96.021 0
-95.521 0
-95.021 0
-94.521 0
-94.021 0
-93.521 0
-93.021 0
-92.521 0
-92.021 0
-91.521 0
-91.021 0
-90.521 0
-90.021 0
-89.521 0
-89.021 0
-88.521 0
-88.021 0
-87.521 0
-87.021 0
-86.521 0
-86.021 0
-85.521 0
-85.021 0
-84.521 0
-84.021 0
-83.521 0
-83.021 0
-82.521 0
-82.021 0
-81.521 0
-81.021 0
-80.521 0
-80.021 0
-79.521 0
-79.021 0
-78.521 0
-78.021 0
-77.521 0
-77.021 0
-76.521 0
-76.021 0
-75.521 0
-75.021 0
-74.521 0
-74.021 0
-73.521 0
-73.021 0
-72.521 0
-72.021 0
-71.521 0
-71.021 0
-70.521 0
-70.021 0
-69.521 0
-69.021 0
-68.521 0
-68.021 0
-67.521 0
-67.021 0
-66.521 0
-66.021 0
-65.521 0
-65.021 0
-64.521 0
-64.021 0
-63.521 0
-63.021 0
-62.521 0
-62.021 0
-61.521 0
-61.021 0
-60.521 0
-60.021 0
-59.521 0
-59.021 0
-58.521 0
-58.021 0
-57.521 0
-57.021 0
-56.521 0
-56.021 0
-55.521 0
-55.021 0
-54.521 0
-54.021 0
-53.521 0
-53.021 0
-52.521 0
-52.021 0
-51.521 0
-51.021 0
-50.521 0
-50.021 0
-49.521 0
-49.021 0
-48.521 0
-48.021 0
-47.521 0
-47.021 0
-46.521 0
-46.021 0
-45.521 0
-45.021 0
-44.521 0
-44.021 0
-43.521 0
-43.021 0
-42.521 0
-42.021 0
-41.521 0
-41.021 0
-40.521 0
-40.021 0
-39.521 0
-39.021 0
-38.521 0
-38.021 0
-37.521 0
-37.021 0
-36.521 0
-36.021 0
-35.521 0
-35.021 0
-34.521 0
-34.021 0
-33.521 0
-33.021 0
-32.521 0
-32.021 0
-31.521 0
-31.021 0
-30.521 0
-30.021 0
-29.521 0
-29.021 0
-28.521 0
-28.021 0
-27.521 0
-27.021 0
-26.521 0
-26.021 0
-25.521 0
-25.021 0
-24.521 0
-24.021 0
-23.521 0
-23.021 0.000157477
-22.521 0.000314954
-22.021 0.000472431
-21.521 0.00141729
-21.021 0.00141729
-20.521 0.00275585
-20.021 0.00496052
-19.521 0.00968483
-19.021 0.0170862
-18.521 0.0303143
-18.021 0.0545658
-17.521 0.0914153
-17.021 0.149524
-16.521 0.240861
-16.021 0.371567
-15.521 0.560224
-15.021 0.813053
-14.521 1.10958
-14.021 1.47131
-13.521 1.84949
-13.021 2.28373
-12.521 2.65585
-12.021 2.98891
-11.521 3.26481
-11.021 3.46811
