# z rho/M
-91.5364 0
-91.0364 0
-90.5364 0
-90.0364 0
-89.5364 0
-89.0364 0
-88.5364 0
-88.0364 0
-87.5364 0
-87.0364 0
-86.5364 0
-86.0364 0
-85.5364 0
-85.0364 0
-84.5364 0
-84.0364 0
-83.5364 0
-83.0364 0
-82.5364 0
-82.0364 0
-81.5364 0
-81.0364 0
-80.5364 0
-80.0364 0
-79.5364 0
-79.0364 0
-78.5364 0
-78.0364 0
-77.5364 0
-77.0364 0
-76.5364 0
-76.0364 0
-75.5364 0
-75.0364 0
-74.5364 0
-74.0364 0
-73.5364 0
-73.0364 0
-72.5364 0
-72.0364 0
-71.5364 0
-71.0364 0
-70.5364 0
-70.0364 0
-69.5364 0
-69.0364 0
-68.5364 0
-68.0364 0
-67.5364 0
-67.0364 0
-66.5364 0
-66.0364 0
-65.5364 0
-65.0364 0
-64.5364 0
-64.0364 0
-63.5364 0
-63.0364 0
-62.5364 0
-62.0364 0
-61.5364 0
-61.0364 0
-60.5364 0
-60.0364 0
-59.5364 0
-59.0364 0
-58.5364 0
-58.0364 0
-57.5364 0
-57.0364 0
-56.5364 0
-56.0364 0
-55.5364 0
-55.0364 0
-54.5364 0
-54.0364 0
-53.5364 0
-53.0364 0
-52.5364 0
-52.0364 0
-51.5364 0
-51.0364 0
-50.5364 0
-50.0364 0
-49.5364 0
-49.0364 7.20592e-05
-48.5364 0
-48.0364 0
-47.5364 0
-47.0364 7.20592e-05
-46.5364 0
-46.0364 0
-45.5364 0
-45.0364 0.000144118
-44.5364 0.000144118
-44.0364 7.20592e-05
-43.5364 0
-43.0364 0
-42.5364 0
-42.0364 0
-41.5364 0
-41.0364 7.20592e-05
-40.5364 0
-40.0364 0
-39.5364 7.20592e-05
-39.0364 0.000216178
-38.5364 0
-38.0364 7.20592e-05
-37.5364 0
-37.0364 0
-36.5364 7.20592e-05
-36.0364 0
-35.5364 0.000144118
-35.0364 0
-34.5364 7.20592e-05
-34.0364 0.000360296
-33.5364 0.000144118
-33.0364 7.20592e-05
-32.5364 7.20592e-05
-32.0364 0.000360296
-31.5364 0.000432355
-31.0364 0.000504415
-30.5364 0.000576474
-30.0364 0.00093677
-29.5364 0.00151324
-29.0364 0.00201766
-28.5364 0.00317061
-28.0364 0.00461179
-27.5364 0.00720592
-27.0364 0.0119618
-26.5364 0.0201045
-26.0364 0.0306972
-25.5364 0.0476311
-25.0364 0.0771754
-24.5364 0.121636
-24.0364 0.180004
-23.5364 0.278437
-23.0364 0.413188
-22.5364 0.583175
-22.0364 0.797552
-21.5364 1.04291
-21.0364 1.34844
-20.5364 1.61557
-20.0364 1.94257
-19.5364 2.21748
-19.0364 2.46529
-18.5364 2.70186
-18.0364 2.84901
-17.5364 2.87408
-17.0364 2.85174
-16.5364 2.75223
-16.0364 2.55717
-15.5364 2.34791
-15.0364 2.06306
-14.5364 1.73973
-14.0364 1.4806
-13.5364 1.18624
-13.0364 0.967972
-12.5364 0.742931
-12.0364 0.583103
-11.5364 0.452388
-11.0364 0.346893
-10.5364 0.275338
-10.0364 0.213367
-9.53644 0.16098
-9.03644 0.122212
-8.53644 0.0953344
-8.03644 0.0786887
-7.53644 0.0603136
-7.03644 0.0456135
-6.53644 0.0338678
-6.03644 0.028031
-5.53644 0.0220501
-5.03644 0.0164295
-4.53644 0.0118177
-4.03644 0.00864711
-3.53644 0.00713386
-3.03644 0.00417944
-2.53644 0.00367502
-2.03644 0.00180148
-1.53644 0.00144118
-1.03644 0.000864711
-0.536441 0.00100883
-0.0364413 0.00172942
0.463559 0.00136913
0.963559 0.0019456
1.46356 0.0023059
1.96356 0.00295443
2.46356 0.00338678
2.96356 0.00425149
3.46356 0.00670151
3.96356 0.0100162
4.46356 0.0130427
4.96356 0.0167898
5.46356 0.0213295
5.96356 0.0275266
6.46356 0.0355252
6.96356 0.0520988
7.46356 0.0629798
7.96356 0.0796254
8.46356 0.101315
8.96356 0.128121
9.46356 0.165952
9.96356 0.217691
10.4636 0.281391
10.9636 0.379608
11.4636 0.482725
11.9636 0.627131
12.4636 0.787463
12.9636 0.998092
13.4636 1.257
13.9636 1.52535
14.4636 1.8138
14.9636 2.10074
15.4636 2.3763
15.9636 2.62728
16.4636 2.7763
16.9636 2.88179
17.4636 2.89988
17.9636 2.84202
18.4636 2.71735
18.9636 2.50399
19.4636 2.2249
19.9636 1.95453
20.4636 1.63084
20.9636 1.34311
21.4636 1.01611
21.9636 0.782707
22.4636 0.567394
22.9636 0.413188
23.4636 0.286507
23.9636 0.181301
24.4636 0.119834
24.9636 0.0784725
25.4636 0.0492885
25.9636 0.0299046
26.4636 0.0190957
26.9636 0.010953
27.4636 0.00713386
27.9636 0.00497209
28.4636 0.0035309
28.9636 0.00201766
29.4636 0.000864711
29.9636 0.000864711
30.4636 0.00108089
30.9636 0.000360296
31.4636 0.000288237
31.9636 0
32.4636 7.20592e-05
32.9636 7.20592e-05
33.4636 7.20592e-05
33.9636 0
34.4636 0
34.9636 0
35.4636 0
35.9636 0
36.4636 0
36.9636 0
37.4636 0
37.9636 0
38.4636 0
38.9636 0
39.4636 0
39.9636 0
40.4636 0
40.9636 0
