# z rho/M
-106.62 8.3933e-05
-106.12 8.3933e-05
-105.62 0.000419665
-105.12 0.000251799
-104.62 0.000503598
-104.12 8.3933e-05
-103.62 0.000251799
-103.12 8.3933e-05
-102.62 0.000167866
-102.12 0.000419665
-101.62 8.3933e-05
-101.12 0.000251799
-100.62 0.000503598
-100.12 0.000671464
-99.6196 0.000335732
-99.1196 0.000167866
-98.6196 0.000419665
-98.1196 0.000419665
-97.6196 0.000503598
-97.1196 8.3933e-05
-96.6196 0.000503598
-96.1196 0.000251799
-95.6196 0.000671464
-95.1196 0.000251799
-94.6196 8.3933e-05
-94.1196 0.000503598
-93.6196 0.000503598
-93.1196 0.000335732
-92.6196 0.000251799
-92.1196 0.000335732
-91.6196 0.000503598
-91.1196 0.000251799
-90.6196 0.000251799
-90.1196 0.000335732
-89.6196 0.000587531
-89.1196 0.000335732
-88.6196 0.000671464
-88.1196 0.000167866
-87.6196 0.000335732
-87.1196 0.000167866
-86.6196 0.000419665
-86.1196 0.000503598
-85.6196 0.000587531
-85.1196 0.000167866
-84.6196 0.000251799
-84.1196 0.000251799
-83.6196 0.000335732
-83.1196 0.000251799
-82.6196 8.3933e-05
-82.1196 0
-81.6196 0.000251799
-81.1196 0.000335732
-80.6196 0.000251799
-80.1196 0.000251799
-79.6196 0.000167866
-79.1196 0.000167866
-78.6196 0.000167866
-78.1196 8.3933e-05
-77.6196 8.3933e-05
-77.1196 0.000167866
-76.6196 0.000419665
-76.1196 0.000167866
-75.6196 8.3933e-05
-75.1196 0.000335732
-74.6196 8.3933e-05
-74.1196 0
-73.6196 8.3933e-05
-73.1196 0.000167866
-72.6196 8.3933e-05
-72.1196 0.000167866
-71.6196 0.000419665
-71.1196 8.3933e-05
-70.6196 8.3933e-05
-70.1196 0.000167866
-69.6196 0.000167866
-69.1196 8.3933e-05
-68.6196 0
-68.1196 0.000167866
-67.6196 0
-67.1196 0.000251799
-66.6196 8.3933e-05
-66.1196 8.3933e-05
-65.6196 0.000167866
-65.1196 0.000167866
-64.6196 0.000251799
-64.1196 0.000167866
-63.6196 0.000167866
-63.1196 0.000251799
-62.6196 8.3933e-05
-62.1196 8.3933e-05
-61.6196 0
-61.1196 0.000167866
-60.6196 8.3933e-05
-60.1196 0
-59.6196 0
-59.1196 0
-58.6196 0
-58.1196 8.3933e-05
-57.6196 8.3933e-05
-57.1196 0.000167866
-56.6196 0
-56.1196 0
-55.6196 0
-55.1196 0
-54.6196 0
-54.1196 0
-53.6196 0
-53.1196 0
-52.6196 0
-52.1196 8.3933e-05
-51.6196 0
-51.1196 8.3933e-05
-50.6196 0
-50.1196 8.3933e-05
-49.6196 8.3933e-05
-49.1196 8.3933e-05
-48.6196 0
-48.1196 8.3933e-05
-47.6196 0
-47.1196 0
-46.6196 8.3933e-05
-46.1196 0
-45.6196 0
-45.1196 0.000335732
-44.6196 0
-44.1196 0
-43.6196 0
-43.1196 0
-42.6196 0
-42.1196 0
-41.6196 8.3933e-05
-41.1196 0
-40.6196 0
-40.1196 0
-39.6196 0
-39.1196 0
-38.6196 0
-38.1196 8.3933e-05
-37.6196 8.3933e-05
-37.1196 0
-36.6196 8.3933e-05
-36.1196 0
-35.6196 8.3933e-05
-35.1196 8.3933e-05
-34.6196 0
-34.1196 8.3933e-05
-33.6196 0
-33.1196 0
-32.6196 0
-32.1196 0
-31.6196 0
-31.1196 8.3933e-05
-30.6196 0.000251799
-30.1196 0
-29.6196 0
-29.1196 0.000167866
-28.6196 0
-28.1196 0.000587531
-27.6196 0.000671464
-27.1196 0.0010072
-26.6196 0.00201439
-26.1196 0.00402878
-25.6196 0.0104077
-25.1196 0.0232494
-24.6196 0.0593406
-24.1196 0.125564
-23.6196 0.252135
-23.1196 0.478334
-22.6196 0.797867
-22.1196 1.26437
-21.6196 1.83469
-21.1196 2.47854
-20.6196 3.08303
-20.1196 3.48204
-19.6196 3.71647
-19.1196 3.80275
-18.6196 3.85748
-18.1196 3.87955
-17.6196 3.91757
-17.1196 3.81324
-16.6196 3.4927
-16.1196 3.04467
-15.6196 2.42281
-15.1196 1.74589
-14.6196 1.16474
-14.1196 0.718131
-13.6196 0.400276
-13.1196 0.208993
-12.6196 0.108525
-12.1196 0.0517027
-11.6196 0.0233334
-11.1196 0.0103238
-10.6196 0.00570744
-10.1196 0.00193046
-9.6196 0.00083933
-9.1196 0.000587531
-8.6196 0.000251799
-8.1196 0.000167866
-7.6196 8.3933e-05
-7.1196 0
-6.6196 0
-6.1196 0
-5.6196 0
-5.1196 0
-4.6196 0
-4.1196 0
-3.6196 0
-3.1196 0
-2.6196 0
-2.1196 0
-1.6196 0
-1.1196 0
-0.619601 0
-0.119601 0
0.380399 0
0.880399 0
1.3804 0
1.8804 0
2.3804 0
2.8804 0
3.3804 0
3.8804 0
4.3804 8.3933e-05
4.8804 0
5.3804 8.3933e-05
5.8804 8.3933e-05
6.3804 0.000167866
6.8804 0.00109113
