# z rho/M
-91.1475 0
-90.6475 0
-90.1475 0
-89.6475 0
-89.1475 0
-88.6475 0
-88.1475 0
-87.6475 0
-87.1475 0
-86.6475 0
-86.1475 0
-85.6475 0
-85.1475 0
-84.6475 0
-84.1475 0
-83.6475 0
-83.1475 0
-82.6475 0
-82.1475 0
-81.6475 0
-81.1475 0
-80.6475 0
-80.1475 0
-79.6475 0
-79.1475 0
-78.6475 0
-78.1475 0
-77.6475 0
-77.1475 0
-76.6475 0
-76.1475 0
-75.6475 0
-75.1475 0
-74.6475 0
-74.1475 0
-73.6475 0
-73.1475 0
-72.6475 0
-72.1475 0
-71.6475 0
-71.1475 0
-70.6475 0
-70.1475 0
-69.6475 0
-69.1475 0
-68.6475 0
-68.1475 0
-67.6475 0
-67.1475 0
-66.6475 0
-66.1475 0
-65.6475 0
-65.1475 0
-64.6475 0
-64.1475 0
-63.6475 0
-63.1475 0
-62.6475 0
-62.1475 0
-61.6475 0
-61.1475 0
-60.6475 0
-60.1475 0
-59.6475 0
-59.1475 0
-58.6475 0
-58.1475 0
-57.6475 0
-57.1475 0
-56.6475 0
-56.1475 0
-55.6475 0
-55.1475 0
-54.6475 0
-54.1475 0
-53.6475 0
-53.1475 0
-52.6475 0
-52.1475 0
-51.6475 0
-51.1475 0
-50.6475 0
-50.1475 0
-49.6475 0
-49.1475 0
-48.6475 0
-48.1475 0
-47.6475 0
-47.1475 0
-46.6475 0
-46.1475 0
-45.6475 0
-45.1475 0
-44.6475 0
-44.1475 0
-43.6475 0
-43.1475 0
-42.6475 0
-42.1475 0
-41.6475 0
-41.1475 0
-40.6475 0
-40.1475 0
-39.6475 0
-39.1475 0
-38.6475 0
-38.1475 0
-37.6475 0
-37.1475 0
-36.6475 0
-36.1475 0
-35.6475 0
-35.1475 0
-34.6475 0
-34.1475 0
-33.6475 0
-33.1475 0
-32.6475 0
-32.1475 0
-31.6475 0
-31.1475 0
-30.6475 0
-30.1475 0
-29.6475 0
-29.1475 0
-28.6475 0
-28.1475 0
-27.6475 0
-27.1475 0
-26.6475 0
-26.1475 0
-25.6475 0
-25.1475 0
-24.6475 7.1753e-05
-24.1475 7.1753e-05
-23.6475 0.000215259
-23.1475 0.00071753
-22.6475 0.000645777
-22.1475 0.00114805
-21.6475 0.00136331
-21.1475 0.00236785
-20.6475 0.00502271
-20.1475 0.00753407
-19.6475 0.0119828
-19.1475 0.0211671
-18.6475 0.0314996
