# z rho/M
-106.62 0.000335732
-106.12 0.000335732
-105.62 0.000167866
-105.12 0.000923263
-104.62 8.3933e-05
-104.12 0.000503598
-103.62 8.3933e-05
-103.12 0.000251799
-102.62 0.000419665
-102.12 0.000587531
-101.62 0.000587531
-101.12 0.000755397
-100.62 0.000335732
-100.12 0.000671464
-99.6196 0.000587531
-99.1196 0.000671464
-98.6196 0.00083933
-98.1196 0.000755397
-97.6196 0.000671464
-97.1196 0.000755397
-96.6196 0.000755397
-96.1196 0.00083933
-95.6196 0.00083933
-95.1196 0.00083933
-94.6196 0.000587531
-94.1196 0.000503598
-93.6196 0.000755397
-93.1196 0.000587531
-92.6196 0.000755397
-92.1196 0.00109113
-91.6196 0.00109113
-91.1196 0.000923263
-90.6196 0.000251799
-90.1196 0.000755397
-89.6196 0.000671464
-89.1196 0.000419665
-88.6196 0.000671464
-88.1196 0.000503598
-87.6196 0.000587531
-87.1196 0.000503598
-86.6196 0.000671464
-86.1196 0.000755397
-85.6196 0.000587531
-85.1196 0.000587531
-84.6196 0.00083933
-84.1196 0.000335732
-83.6196 0.000335732
-83.1196 0.000503598
-82.6196 0.000503598
-82.1196 0.000755397
-81.6196 0.000587531
-81.1196 0.000671464
-80.6196 0.000419665
-80.1196 0.000167866
-79.6196 0.000419665
-79.1196 0.000419665
-78.6196 0.000503598
-78.1196 0.000419665
-77.6196 0.000587531
-77.1196 0.000251799
-76.6196 0.000671464
-76.1196 0.000251799
-75.6196 0.000419665
-75.1196 0.000335732
-74.6196 0.000419665
-74.1196 0.000251799
-73.6196 0.000251799
-73.1196 0.000503598
-72.6196 0.000335732
-72.1196 0.000419665
-71.6196 8.3933e-05
-71.1196 0.000503598
-70.6196 0.000335732
-70.1196 0.000755397
-69.6196 0.000503598
-69.1196 8.3933e-05
-68.6196 0.000251799
-68.1196 0.000335732
-67.6196 0.000335732
-67.1196 0.000335732
-66.6196 0.000335732
-66.1196 0.000503598
-65.6196 0.000167866
-65.1196 0.000335732
-64.6196 0.000251799
-64.1196 0.000251799
-63.6196 0.000167866
-63.1196 0.000335732
-62.6196 0
-62.1196 0.000251799
-61.6196 8.3933e-05
-61.1196 0.000251799
-60.6196 0
-60.1196 8.3933e-05
-59.6196 0
-59.1196 0
-58.6196 0
-58.1196 0
-57.6196 0
-57.1196 0
-56.6196 8.3933e-05
-56.1196 0
-55.6196 8.3933e-05
-55.1196 0
-54.6196 8.3933e-05
-54.1196 8.3933e-05
-53.6196 8.3933e-05
-53.1196 0
-52.6196 0
-52.1196 0.000251799
-51.6196 0
-51.1196 0
-50.6196 0.000251799
-50.1196 0
-49.6196 0.000167866
-49.1196 8.3933e-05
-48.6196 0.000167866
-48.1196 8.3933e-05
-47.6196 0.000167866
-47.1196 0.000251799
-46.6196 0
-46.1196 8.3933e-05
-45.6196 0
-45.1196 0.000167866
-44.6196 8.3933e-05
-44.1196 8.3933e-05
-43.6196 0.000251799
-43.1196 0.000167866
-42.6196 8.3933e-05
-42.1196 0.000167866
-41.6196 0
-41.1196 0
-40.6196 8.3933e-05
-40.1196 8.3933e-05
-39.6196 8.3933e-05
-39.1196 0
-38.6196 0.000167866
-38.1196 8.3933e-05
-37.6196 8.3933e-05
-37.1196 8.3933e-05
-36.6196 8.3933e-05
-36.1196 0
-35.6196 0
-35.1196 0
-34.6196 0
-34.1196 8.3933e-05
-33.6196 0
-33.1196 0
-32.6196 0
-32.1196 8.3933e-05
-31.6196 0
-31.1196 0
-30.6196 0
-30.1196 8.3933e-05
-29.6196 0
-29.1196 0
-28.6196 0
-28.1196 8.3933e-05
-27.6196 0
-27.1196 0
-26.6196 0.000167866
-26.1196 0
-25.6196 0
-25.1196 0
-24.6196 0
-24.1196 0.000167866
-23.6196 0.000167866
-23.1196 8.3933e-05
-22.6196 8.3933e-05
-22.1196 8.3933e-05
-21.6196 0.000167866
-21.1196 0.000251799
-20.6196 0.000503598
-20.1196 0.000755397
-19.6196 0.00117506
-19.1196 0.00293765
-18.6196 0.00595924
-18.1196 0.0116667
-17.6196 0.0333214
-17.1196 0.0693286
-16.6196 0.151667
-16.1196 0.288646
-15.6196 0.526595
-15.1196 0.889438
-14.6196 1.38355
-14.1196 2.00331
-13.6196 2.63684
-13.1196 3.20632
-12.6196 3.6573
-12.1196 3.79704
-11.6196 3.91329
-11.1196 3.91933
-10.6196 4.01183
-10.1196 4.01896
