# z rho/M
-108.697 0
-108.197 0
-107.697 0
-107.197 0
-106.697 0
-106.197 0
-105.697 0
-105.197 0
-104.697 0
-104.197 0
-103.697 0
-103.197 0
-102.697 0
-102.197 0
-101.697 0
-101.197 0
-100.697 0
-100.197 0
-99.6967 0
-99.1967 0
-98.6967 0
-98.1967 0
-97.6967 0
-97.1967 0
-96.6967 0
-96.1967 0
-95.6967 0
-95.1967 0
-94.6967 0
-94.1967 0
-93.6967 0
-93.1967 0
-92.6967 0
-92.1967 0
-91.6967 0
-91.1967 0
-90.6967 0
-90.1967 0
-89.6967 0
-89.1967 0
-88.6967 0
-88.1967 0
-87.6967 0
-87.1967 0
-86.6967 0
-86.1967 0
-85.6967 0
-85.1967 0
-84.6967 0
-84.1967 0
-83.6967 0
-83.1967 0
-82.6967 0
-82.1967 0
-81.6967 0
-81.1967 0
-80.6967 0
-80.1967 0
-79.6967 0
-79.1967 0
-78.6967 0
-78.1967 0
-77.6967 0
-77.1967 0
-76.6967 0
-76.1967 0
-75.6967 0
-75.1967 0
-74.6967 0
-74.1967 0
-73.6967 0
-73.1967 0
-72.6967 0
-72.1967 0
-71.6967 0
-71.1967 0
-70.6967 0
-70.1967 0
-69.6967 0
-69.1967 0
-68.6967 0
-68.1967 0
-67.6967 0
-67.1967 0
-66.6967 0
-66.1967 0
-65.6967 0
-65.1967 0
-64.6967 0
-64.1967 0
-63.6967 0
-63.1967 0
-62.6967 0
-62.1967 0
-61.6967 0
-61.1967 0
-60.6967 0
-60.1967 0
-59.6967 0
-59.1967 0
-58.6967 0
-58.1967 0
-57.6967 0
-57.1967 0
-56.6967 0
-56.1967 0
-55.6967 0
-55.1967 0
-54.6967 0
-54.1967 0
-53.6967 0
-53.1967 0
-52.6967 0
-52.1967 0
-51.6967 0
-51.1967 0
-50.6967 0
-50.1967 0
-49.6967 0
-49.1967 0
-48.6967 0
-48.1967 0
-47.6967 0
-47.1967 0
-46.6967 0
-46.1967 0
-45.6967 0
-45.1967 0
-44.6967 0
-44.1967 0
-43.6967 0
-43.1967 0
-42.6967 0
-42.1967 0
-41.6967 0
-41.1967 0
-40.6967 0
-40.1967 0
-39.6967 0
-39.1967 0
-38.6967 0
-38.1967 0
-37.6967 0
-37.1967 0
-36.6967 0
-36.1967 0
-35.6967 0
-35.1967 0
-34.6967 0
-34.1967 0
-33.6967 0
-33.1967 0
-32.6967 0
-32.1967 0
-31.6967 0
-31.1967 0
-30.6967 0
-30.1967 0
-29.6967 0
-29.1967 0
-28.6967 0
-28.1967 8.55681e-05
-27.6967 0.000256704
-27.1967 0.000342272
-26.6967 0.00119795
-26.1967 0.0040217
-25.6967 0.00915579
-25.1967 0.0268684
-24.6967 0.069738
-24.1967 0.160012
-23.6967 0.328154
-23.1967 0.616261
-22.6967 1.04521
-22.1967 1.54664
-21.6967 2.11028
-21.1967 2.65817
-20.6967 3.11365
-20.1967 3.45413
-19.6967 3.72692
-19.1967 3.90909
-18.6967 3.98448
-18.1967 4.03009
-17.6967 3.97566
-17.1967 3.81343
-16.6967 3.46696
-16.1967 2.95604
-15.6967 2.30897
-15.1967 1.66413
-14.6967 1.09099
-14.1967 0.639964
-13.6967 0.342444
-13.1967 0.154793
-12.6967 0.0739308
-12.1967 0.0333716
-11.6967 0.0136909
-11.1967 0.00581863
-10.6967 0.0021392
-10.1967 0.00162579
-9.69669 0.00136909
-9.19669 0.000171136
-8.69669 0.000342272
-8.19669 0.000171136
-7.69669 8.55681e-05
-7.19669 0
-6.69669 0
-6.19669 0
-5.69669 0
-5.19669 0
-4.69669 0
-4.19669 0
-3.69669 0
-3.19669 0
-2.69669 0
-2.19669 0
-1.69669 0
-1.19669 0
-0.696685 0
-0.196685 0
0.303315 0
0.803315 0
1.30331 0
1.80331 0
2.30331 0
2.80331 0
3.30331 0
3.80331 0
4.30331 0
4.80331 0
5.30331 0
5.80331 0
6.30331 0
6.80331 0
7.30331 0
7.80331 0
8.30331 0
8.80331 0
9.30331 0
9.80331 0.000513409
10.3033 0.000855681
10.8033 0.00359386
11.3033 0.010097
11.8033 0.0272107
12.3033 0.0696524
12.8033 0.15659
13.3033 0.328924
13.8033 0.63637
14.3033 1.10177
14.8033 1.68757
15.3033 2.34294
15.8033 2.97982
16.3033 3.45567
16.8033 3.73205
17.3033 3.97335
17.8033 4.03582
18.3033 4.01674
18.8033 3.89703
19.3033 3.77415
19.8033 3.45918
20.3033 3.1027
20.8033 2.64157
21.3033 2.08384
21.8033 1.52251
22.3033 1.02639
22.8033 0.626957
23.3033 0.347749
23.8033 0.168312
24.3033 0.0779525
24.8033 0.0319169
25.3033 0.0119795
25.8033 0.0061609
26.3033 0.0021392
26.8033 0.00042784
27.3033 8.55681e-05
27.8033 0.000171136
28.3033 8.55681e-05
28.8033 0
29.3033 0
29.8033 0
30.3033 0
30.8033 0
31.3033 0
31.8033 0
32.3033 0
32.8033 0
33.3033 0
33.8033 0
34.3033 0
34.8033 0
35.3033 0
35.8033 0
36.3033 0
36.8033 0
37.3033 0
37.8033 0
38.3033 0
38.8033 0
39.3033 0
39.8033 0
40.3033 0
40.8033 0
41.3033 0
41.8033 0
42.3033 0
42.8033 0
43.3033 0
43.8033 0
44.3033 0
44.8033 0
45.3033 0
45.8033 0
46.3033 0
46.8033 0
47.3033 0
47.8033 0
48.3033 0
48.8033 0
49.3033 0
49.8033 0
50.3033 0
50.8033 0
51.3033 0
51.8033 0
52.3033 0
52.8033 0
53.3033 0
53.8033 0
54.3033 0
54.8033 0
55.3033 0
55.8033 0
56.3033 0
56.8033 0
57.3033 0
57.8033 0
58.3033 0
58.8033 0
59.3033 0
59.8033 0
60.3033 0
60.8033 0
61.3033 0
61.8033 0
62.3033 0
62.8033 0
63.3033 0
63.8033 0
64.3033 0
64.8033 0
65.3033 0
65.8033 0
66.3033 0
66.8033 0
67.3033 0
67.8033 0
68.3033 0
68.8033 0
69.3033 0
69.8033 0
70.3033 0
70.8033 0
71.3033 0
71.8033 0
72.3033 0
72.8033 0
73.3033 0
73.8033 0
74.3033 0
74.8033 0
75.3033 0
