# z rho/M
39.2453 0.000361155
39.7453 0.000144462
40.2453 0.000361155
40.7453 0.000216693
41.2453 0.000288924
41.7453 0.000361155
42.2453 7.2231e-05
42.7453 0.000288924
43.2453 0.000361155
43.7453 0.000144462
44.2453 0.000433386
44.7453 0.000216693
45.2453 0.000216693
45.7453 7.2231e-05
46.2453 7.2231e-05
46.7453 0.000144462
47.2453 0.000216693
47.7453 0.000144462
48.2453 0
48.7453 7.2231e-05
49.2453 0.000216693
49.7453 0.000288924
50.2453 0.000216693
50.7453 7.2231e-05
51.2453 0
51.7453 0
52.2453 7.2231e-05
52.7453 0.000144462
53.2453 0
53.7453 7.2231e-05
54.2453 0
54.7453 7.2231e-05
55.2453 0
55.7453 7.2231e-05
56.2453 7.2231e-05
56.7453 7.2231e-05
57.2453 0
57.7453 0
58.2453 0
58.7453 0
59.2453 0
59.7453 0
60.2453 0
60.7453 0
61.2453 0
61.7453 0
62.2453 0
62.7453 0
63.2453 0
63.7453 0
64.2453 0
64.7453 0
65.2453 0
65.7453 0
66.2453 0
66.7453 0
67.2453 0
67.7453 0
68.2453 0
68.7453 0
69.2453 0
69.7453 0
70.2453 0
70.7453 0
71.2453 0
71.7453 0
72.2453 0
72.7453 0
73.2453 0
73.7453 0
74.2453 0
74.7453 0
75.2453 0
75.7453 0
76.2453 0
76.7453 0
77.2453 0
77.7453 0
78.2453 0
78.7453 0
79.2453 0
79.7453 0
80.2453 0
80.7453 0
81.2453 0
81.7453 0
82.2453 0
82.7453 0
83.2453 0
83.7453 0
84.2453 0
84.7453 0
85.2453 0
85.7453 0
86.2453 0
86.7453 0
87.2453 0
87.7453 0
88.2453 0
88.7453 0
89.2453 0
89.7453 0
90.2453 0
90.7453 0
91.2453 0
91.7453 0
