# z rho/M
-106.453 0
-105.953 0
-105.453 0
-104.953 0
-104.453 0
-103.953 0
-103.453 0
-102.953 0
-102.453 0
-101.953 0
-101.453 0
-100.953 0
-100.453 0
-99.9529 0
-99.4529 0
-98.9529 0
-98.4529 0
-97.9529 0
-97.4529 0
-96.9529 0
-96.4529 0
-95.9529 0
-95.4529 0
-94.9529 0
-94.4529 0
-93.9529 0
-93.4529 0
-92.9529 0
-92.4529 0
-91.9529 0
-91.4529 0
-90.9529 0
-90.4529 0
-89.9529 0
-89.4529 0
-88.9529 0
-88.4529 0
-87.9529 0
-87.4529 0
-86.9529 0
-86.4529 0
-85.9529 0
-85.4529 0
-84.9529 0
-84.4529 0
-83.9529 0
-83.4529 0
-82.9529 0
-82.4529 0
-81.9529 0
-81.4529 0
-80.9529 0
-80.4529 0
-79.9529 0
-79.4529 0
-78.9529 0
-78.4529 0
-77.9529 0
-77.4529 0
-76.9529 0
-76.4529 0
-75.9529 0
-75.4529 0
-74.9529 0
-74.4529 0
-73.9529 0
-73.4529 0
-72.9529 0
-72.4529 0
-71.9529 0
-71.4529 0
-70.9529 0
-70.4529 0
-69.9529 0
-69.4529 0
-68.9529 0
-68.4529 0
-67.9529 0
-67.4529 0
-66.9529 0
-66.4529 0
-65.9529 0
-65.4529 0
-64.9529 0
-64.4529 0
-63.9529 0
-63.4529 0
-62.9529 0
-62.4529 0
-61.9529 0
-61.4529 0
-60.9529 0
-60.4529 0
-59.9529 0
-59.4529 0
-58.9529 0
-58.4529 0
-57.9529 0
-57.4529 0
-56.9529 0
-56.4529 0
-55.9529 0
-55.4529 0
-54.9529 0
-54.4529 0
-53.9529 0
-53.4529 0
-52.9529 0
-52.4529 0
-51.9529 0
-51.4529 0
-50.9529 0
-50.4529 0
-49.9529 0
-49.4529 0
-48.9529 0
-48.4529 0
-47.9529 0
-47.4529 0
-46.9529 0
-46.4529 0
-45.9529 0
-45.4529 0
-44.9529 0
-44.4529 0
-43.9529 0
-43.4529 0
-42.9529 0
-42.4529 0
-41.9529 0
-41.4529 0
-40.9529 0
-40.4529 0
-39.9529 0
-39.4529 0
-38.9529 0
-38.4529 0
-37.9529 0
-37.4529 0
-36.9529 0
-36.4529 0
-35.9529 0
-35.4529 0
-34.9529 0
-34.4529 0
-33.9529 0
-33.4529 0
-32.9529 0
-32.4529 0
-31.9529 0
-31.4529 0
-30.9529 0
-30.4529 0
-29.9529 0
-29.4529 8.38017e-05
-28.9529 0
-28.4529 0.000167603
-27.9529 0.000167603
-27.4529 0.000586612
-26.9529 0.00117322
-26.4529 0.00460909
-25.9529 0.00712315
-25.4529 0.0180174
-24.9529 0.037208
-24.4529 0.077768
-23.9529 0.14967
-23.4529 0.292049
-22.9529 0.518984
-22.4529 0.832821
-21.9529 1.29331
-21.4529 1.81649
-20.9529 2.36086
-20.4529 2.86585
-19.9529 3.2945
-19.4529 3.58839
-18.9529 3.78222
-18.4529 3.84608
-17.9529 3.91354
-17.4529 3.83602
-16.9529 3.70999
-16.4529 3.36573
-15.9529 2.97873
-15.4529 2.45539
-14.9529 1.8759
-14.4529 1.31007
-13.9529 0.863325
-13.4529 0.530297
-12.9529 0.304116
-12.4529 0.168525
-11.9529 0.0900868
-11.4529 0.0446663
-10.9529 0.0231293
-10.4529 0.0129893
-9.95286 0.00536331
-9.45286 0.00284926
-8.95286 0.00134083
-8.45286 0.000670414
-7.95286 0.000167603
-7.45286 0
-6.95286 0
-6.45286 0
-5.95286 0
-5.45286 0
-4.95286 0
-4.45286 0
-3.95286 0
-3.45286 0
-2.95286 0
-2.45286 0
-1.95286 0
-1.45286 0
-0.952856 0
-0.452856 0
0.0471439 0
0.547144 0
1.04714 0
1.54714 0
2.04714 0
2.54714 0
3.04714 0
3.54714 0
4.04714 0
4.54714 0.000167603
5.04714 8.38017e-05
5.54714 0.000167603
6.04714 0.000251405
6.54714 0.000251405
7.04714 0.000586612
7.54714 0.00050281
8.04714 0.00134083
8.54714 0.00159223
9.04714 0.00209504
9.54714 0.00335207
10.0471 0.00653653
10.5471 0.0121512
11.0471 0.021537
11.5471 0.0457557
12.0471 0.0837179
12.5471 0.163246
13.0471 0.303195
13.5471 0.526526
14.0471 0.869024
14.5471 1.32013
15.0471 1.86425
15.5471 2.43528
16.0471 2.96717
16.5471 3.44107
17.0471 3.68434
17.5471 3.82613
18.0471 3.90969
18.5471 3.88547
19.0471 3.78482
19.5471 3.57674
20.0471 3.29961
20.5471 2.86929
21.0471 2.34611
21.5471 1.80081
22.0471 1.27764
22.5471 0.832151
23.0471 0.514375
23.5471 0.29406
24.0471 0.156793
24.5471 0.0816229
25.0471 0.0382974
25.5471 0.0189392
26.0471 0.00804496
26.5471 0.00368728
27.0471 0.00125703
27.5471 0.000670414
28.0471 0.000419009
28.5471 0
29.0471 0
29.5471 8.38017e-05
30.0471 0
30.5471 0
31.0471 0
31.5471 0
32.0471 0
32.5471 0
33.0471 0
33.5471 0
34.0471 0
34.5471 0
35.0471 0
35.5471 0
36.0471 0
36.5471 0
37.0471 0
37.5471 0
38.0471 0
38.5471 0
39.0471 0
39.5471 0
40.0471 0
40.5471 0
41.0471 0
41.5471 0
42.0471 0
42.5471 0
43.0471 0
43.5471 0
44.0471 0
44.5471 0
45.0471 0
45.5471 0
46.0471 0
46.5471 0
47.0471 0
47.5471 0
48.0471 0
48.5471 0
49.0471 0
49.5471 0
50.0471 0
50.5471 0
51.0471 0
51.5471 0
52.0471 0
52.5471 0
53.0471 0
53.5471 0
54.0471 0
54.5471 0
55.0471 0
55.5471 0
56.0471 0
56.5471 0
57.0471 0
57.5471 0
58.0471 0
58.5471 0
59.0471 0
59.5471 0
60.0471 0
60.5471 0
61.0471 0
61.5471 0
62.0471 0
62.5471 0
63.0471 0
63.5471 0
64.0471 0
64.5471 0
65.0471 0
65.5471 0
66.0471 0
66.5471 0
67.0471 0
67.5471 0
68.0471 0
68.5471 0
69.0471 0
69.5471 0
70.0471 0
70.5471 0
71.0471 0
71.5471 0
72.0471 0
72.5471 0
73.0471 0
73.5471 0
74.0471 0
74.5471 0
75.0471 0
75.5471 0
76.0471 0
76.5471 0
77.0471 0
77.5471 0
78.0471 0
78.5471 0
79.0471 0
79.5471 0
80.0471 0
80.5471 0
81.0471 0
81.5471 0
82.0471 0
82.5471 0
83.0471 0
83.5471 0
84.0471 0
84.5471 0
85.0471 0
85.5471 0
86.0471 0
86.5471 0
87.0471 0
87.5471 0
88.0471 0
88.5471 0
89.0471 0
89.5471 0
90.0471 0
90.5471 0
91.0471 0
91.5471 0
92.0471 0
92.5471 0
93.0471 0
93.5471 0
94.0471 0
94.5471 0
95.0471 0
95.5471 0
96.0471 0
96.5471 0
97.0471 0
97.5471 0
98.0471 0
98.5471 0
99.0471 0
99.5471 0
100.047 0
100.547 0
101.047 0
101.547 0
102.047 0
102.547 0
103.047 0
103.547 0
104.047 0
104.547 0
105.047 0
105.547 0
106.047 0
