# z rho/M
16.4613 0.271817
16.9613 0.185116
17.4613 0.134037
17.9613 0.0848996
18.4613 0.057108
18.9613 0.0363162
19.4613 0.0266827
19.9613 0.0198908
20.4613 0.0119206
20.9613 0.00699988
21.4613 0.00589099
21.9613 0.00367321
22.4613 0.00353459
22.9613 0.00166334
23.4613 0.0012475
23.9613 0.00131681
24.4613 0.000900975
24.9613 0.000277223
25.4613 0.000831669
25.9613 0.00048514
26.4613 0.000277223
26.9613 0.000346529
27.4613 6.93058e-05
27.9613 0.000346529
28.4613 0.000277223
28.9613 0.000138612
29.4613 0.000138612
29.9613 0
30.4613 0
30.9613 0
31.4613 0
31.9613 0.000138612
32.4613 6.93058e-05
32.9613 0
33.4613 0
33.9613 0
34.4613 0
34.9613 0
35.4613 0
35.9613 0
36.4613 0
36.9613 0
37.4613 0
37.9613 0
38.4613 0
38.9613 0
39.4613 0
39.9613 0
40.4613 0
40.9613 0
41.4613 0
41.9613 0
42.4613 0
42.9613 0
43.4613 0
43.9613 0
44.4613 0
44.9613 0
45.4613 0
45.9613 0
46.4613 0
46.9613 0
47.4613 0
47.9613 0
48.4613 0
48.9613 0
49.4613 0
49.9613 0
50.4613 0
50.9613 0
51.4613 0
51.9613 0
52.4613 0
52.9613 0
53.4613 0
53.9613 0
54.4613 0
54.9613 0
55.4613 0
55.9613 0
56.4613 0
56.9613 0
57.4613 0
57.9613 0
58.4613 0
58.9613 0
59.4613 0
59.9613 0
60.4613 0
60.9613 0
61.4613 0
61.9613 0
62.4613 0
62.9613 0
63.4613 0
63.9613 0
64.4613 0
64.9613 0
65.4613 0
65.9613 0
66.4613 0
66.9613 0
67.4613 0
67.9613 0
68.4613 0
68.9613 0
69.4613 0
69.9613 0
70.4613 0
70.9613 0
71.4613 0
71.9613 0
72.4613 0
72.9613 0
73.4613 0
73.9613 0
74.4613 0
74.9613 0
75.4613 0
75.9613 0
76.4613 0
76.9613 0
77.4613 0
77.9613 0
78.4613 0
78.9613 0
79.4613 0
79.9613 0
80.4613 0
80.9613 0
81.4613 0
81.9613 0
82.4613 0
82.9613 0
83.4613 0
83.9613 0
84.4613 0
84.9613 0
85.4613 0
85.9613 0
86.4613 0
86.9613 0
87.4613 0
87.9613 0
