# z rho/M
-105.938 0
-105.438 0
-104.938 0
-104.438 0
-103.938 0
-103.438 0
-102.938 0
-102.438 0
-101.938 0
-101.438 0
-100.938 0
-100.438 0
-99.9385 0
-99.4385 0
-98.9385 0
-98.4385 0
-97.9385 0
-97.4385 0
-96.9385 0
-96.4385 0
-95.9385 0
-95.4385 0
-94.9385 0
-94.4385 0
-93.9385 0
-93.4385 0
-92.9385 0
-92.4385 0
-91.9385 0
-91.4385 0
-90.9385 0
-90.4385 0
-89.9385 0
-89.4385 0
-88.9385 0
-88.4385 0
-87.9385 0
-87.4385 0
-86.9385 0
-86.4385 0
-85.9385 0
-85.4385 0
-84.9385 0
-84.4385 0
-83.9385 0
-83.4385 0
-82.9385 0
-82.4385 0
-81.9385 0
-81.4385 0
-80.9385 0
-80.4385 0
-79.9385 0
-79.4385 0
-78.9385 0
-78.4385 0
-77.9385 0
-77.4385 0
-76.9385 0
-76.4385 0
-75.9385 0
-75.4385 0
-74.9385 0
-74.4385 0
-73.9385 0
-73.4385 0
-72.9385 0
-72.4385 0
-71.9385 0
-71.4385 0
-70.9385 0
-70.4385 0
-69.9385 0
-69.4385 0
-68.9385 0
-68.4385 0
-67.9385 0
-67.4385 0
-66.9385 0
-66.4385 0
-65.9385 0
-65.4385 0
-64.9385 0
-64.4385 0
-63.9385 0
-63.4385 0
-62.9385 0
-62.4385 0
-61.9385 0
-61.4385 0
-60.9385 0
-60.4385 0
-59.9385 0
-59.4385 0
-58.9385 0
-58.4385 0
-57.9385 0
-57.4385 0
-56.9385 0
-56.4385 0
-55.9385 0
-55.4385 0
-54.9385 0
-54.4385 0
-53.9385 0
-53.4385 0
-52.9385 0
-52.4385 0
-51.9385 0
-51.4385 0
-50.9385 0
-50.4385 0
-49.9385 0
-49.4385 0
-48.9385 0
-48.4385 0
-47.9385 0
-47.4385 0
-46.9385 0
-46.4385 0
-45.9385 0
-45.4385 0
-44.9385 0
-44.4385 0
-43.9385 0
-43.4385 0
-42.9385 0
-42.4385 0
-41.9385 0
-41.4385 0
-40.9385 0
-40.4385 0
-39.9385 0
-39.4385 0
-38.9385 0
-38.4385 0
-37.9385 0
-37.4385 0
-36.9385 0
-36.4385 0
-35.9385 0
-35.4385 0
-34.9385 0
-34.4385 0
-33.9385 0
-33.4385 0
-32.9385 0
-32.4385 0
-31.9385 0
-31.4385 0
-30.9385 0
-30.4385 0
-29.9385 0
-29.4385 0
-28.9385 0
-28.4385 0
-27.9385 0
-27.4385 0
-26.9385 0
-26.4385 0
-25.9385 0
-25.4385 0
-24.9385 0
-24.4385 0
-23.9385 0
-23.4385 0
-22.9385 0
-22.4385 8.33968e-05
-21.9385 0
-21.4385 8.33968e-05
-20.9385 0.000166794
-20.4385 0.000416984
-19.9385 0.00100076
-19.4385 0.00150114
-18.9385 0.00467022
-18.4385 0.00800609
-17.9385 0.0180971
-17.4385 0.0381123
-16.9385 0.0839806
-16.4385 0.171964
-15.9385 0.318159
-15.4385 0.56885
-14.9385 0.924287
-14.4385 1.39181
-13.9385 1.9931
-13.4385 2.5657
-12.9385 3.13455
-12.4385 3.51509
-11.9385 3.75085
-11.4385 3.88971
-10.9385 3.94392
-10.4385 3.98703
-9.9385 3.95234
-9.4385 3.82666
-8.9385 3.62026
-8.4385 3.27783
-7.9385 2.95333
-7.4385 2.72516
-6.9385 2.75727
-6.4385 2.95967
-5.9385 3.32178
-5.4385 3.62543
-4.9385 3.91423
-4.4385 4.02565
-3.9385 4.06268
-3.4385 4.07835
-2.9385 4.10037
-2.4385 3.91531
-1.9385 3.63794
-1.4385 3.16958
-0.938499 2.6471
-0.438499 2.21861
0.0615015 2.0132
0.561501 2.20226
1.0615 2.62241
1.5615 3.10895
2.0615 3.59957
2.5615 3.93858
3.0615 4.1118
3.5615 4.12914
4.0615 4.06434
4.5615 4.00838
5.0615 3.88712
5.5615 3.66571
6.0615 3.32044
6.5615 3.00212
7.0615 2.76152
7.5615 2.73091
8.0615 2.9389
8.5615 3.2172
9.0615 3.57372
9.5615 3.83367
10.0615 3.97878
10.5615 4.0028
11.0615 3.93391
11.5615 3.88612
12.0615 3.74869
12.5615 3.53394
13.0615 3.12888
13.5615 2.61074
14.0615 2.00311
14.5615 1.39973
15.0615 0.909526
15.5615 0.559926
16.0615 0.312488
16.5615 0.159288
17.0615 0.0808115
17.5615 0.0388629
18.0615 0.0180971
18.5615 0.00767251
19.0615 0.00425324
19.5615 0.00175133
20.0615 0.00100076
20.5615 0.000667174
21.0615 0.000333587
21.5615 0.000166794
22.0615 0.000166794
22.5615 0
23.0615 0
23.5615 0
24.0615 0
24.5615 0
25.0615 0
25.5615 0
26.0615 0
26.5615 0
27.0615 0
27.5615 0
28.0615 0
28.5615 0
29.0615 0
29.5615 0
30.0615 0
30.5615 0
31.0615 0
31.5615 0
32.0615 0
32.5615 0
33.0615 0
33.5615 0
34.0615 0
34.5615 0
35.0615 0
35.5615 0
36.0615 0
36.5615 0
37.0615 0
37.5615 0
38.0615 0
38.5615 0
39.0615 0
39.5615 0
40.0615 0
40.5615 0
41.0615 0
41.5615 0
42.0615 0
42.5615 0
43.0615 0
43.5615 0
44.0615 0
44.5615 0
45.0615 0
45.5615 0
46.0615 0
46.5615 0
47.0615 0
47.5615 0
48.0615 0
48.5615 0
49.0615 0
49.5615 0
50.0615 0
50.5615 0
51.0615 0
51.5615 0
52.0615 0
52.5615 0
53.0615 0
53.5615 0
54.0615 0
54.5615 0
55.0615 0
55.5615 0
56.0615 0
56.5615 0
57.0615 0
57.5615 0
58.0615 0
58.5615 0
59.0615 0
59.5615 0
60.0615 0
60.5615 0
61.0615 0
61.5615 0
62.0615 0
62.5615 0
63.0615 0
63.5615 0
64.0615 0
64.5615 0
65.0615 0
65.5615 0
66.0615 0
66.5615 0
67.0615 0
67.5615 0
68.0615 0
68.5615 0
69.0615 0
69.5615 0
70.0615 0
70.5615 0
71.0615 0
71.5615 0
72.0615 0
72.5615 0
73.0615 0
73.5615 0
74.0615 0
74.5615 0
75.0615 0
75.5615 0
76.0615 0
76.5615 0
77.0615 0
77.5615 0
78.0615 0
78.5615 0
79.0615 0
79.5615 0
80.0615 0
80.5615 0
81.0615 0
81.5615 0
82.0615 0
82.5615 0
83.0615 0
83.5615 0
84.0615 0
84.5615 0
85.0615 0
85.5615 0
86.0615 0
86.5615 0
87.0615 0
87.5615 0
88.0615 0
88.5615 0
89.0615 0
89.5615 0
90.0615 0
90.5615 0
91.0615 0
91.5615 0
92.0615 0
92.5615 0
93.0615 0
93.5615 0
94.0615 0
94.5615 0
95.0615 0
95.5615 0
96.0615 0
96.5615 0
97.0615 0
97.5615 0
98.0615 0
98.5615 0
99.0615 0
99.5615 0
100.062 0
100.562 0
101.062 0
101.562 0
102.062 0
102.562 0
103.062 0
103.562 0
104.062 0
104.562 0
105.062 0
105.562 0
