# z rho/M
-107.435 0
-106.935 0
-106.435 0
-105.935 0
-105.435 0
-104.935 0
-104.435 0
-103.935 0
-103.435 0
-102.935 0
-102.435 0
-101.935 0
-101.435 0
-100.935 0
-100.435 0
-99.9348 0
-99.4348 0
-98.9348 0
-98.4348 0
-97.9348 0
-97.4348 0
-96.9348 0
-96.4348 0
-95.9348 0
-95.4348 0
-94.9348 0
-94.4348 0
-93.9348 0
-93.4348 0
-92.9348 0
-92.4348 0
-91.9348 0
-91.4348 0
-90.9348 0
-90.4348 0
-89.9348 0
-89.4348 0
-88.9348 0
-88.4348 0
-87.9348 0
-87.4348 0
-86.9348 0
-86.4348 0
-85.9348 0
-85.4348 0
-84.9348 0
-84.4348 0
-83.9348 0
-83.4348 0
-82.9348 0
-82.4348 0
-81.9348 0
-81.4348 0
-80.9348 0
-80.4348 0
-79.9348 0
-79.4348 0
-78.9348 0
-78.4348 0
-77.9348 0
-77.4348 0
-76.9348 0
-76.4348 0
-75.9348 0
-75.4348 0
-74.9348 0
-74.4348 0
-73.9348 0
-73.4348 0
-72.9348 0
-72.4348 0
-71.9348 0
-71.4348 0
-70.9348 0
-70.4348 0
-69.9348 0
-69.4348 0
-68.9348 0
-68.4348 0
-67.9348 0
-67.4348 0
-66.9348 0
-66.4348 0
-65.9348 0
-65.4348 0
-64.9348 0
-64.4348 0
-63.9348 0
-63.4348 0
-62.9348 0
-62.4348 0
-61.9348 0
-61.4348 0
-60.9348 0
-60.4348 0
-59.9348 0
-59.4348 0
-58.9348 0
-58.4348 0
-57.9348 0
-57.4348 0
-56.9348 0
-56.4348 0
-55.9348 0
-55.4348 0
-54.9348 0
-54.4348 0
-53.9348 0
-53.4348 0
-52.9348 0
-52.4348 0
-51.9348 0
-51.4348 0
-50.9348 0
-50.4348 0
-49.9348 0
-49.4348 0
-48.9348 0
-48.4348 0
-47.9348 0
-47.4348 0
-46.9348 0
-46.4348 0
-45.9348 0
-45.4348 0
-44.9348 0
-44.4348 0
-43.9348 0
-43.4348 0
-42.9348 0
-42.4348 0
-41.9348 0
-41.4348 0
-40.9348 0
-40.4348 0
-39.9348 0
-39.4348 0
-38.9348 0
-38.4348 0
-37.9348 0
-37.4348 0
-36.9348 0
-36.4348 0
-35.9348 0
-35.4348 0
-34.9348 0
-34.4348 0
-33.9348 0
-33.4348 0
-32.9348 0
-32.4348 0
-31.9348 0
-31.4348 0
-30.9348 0
-30.4348 0
-29.9348 0
-29.4348 0
-28.9348 0
-28.4348 0
-27.9348 0
-27.4348 0
-26.9348 0
-26.4348 0
-25.9348 0
-25.4348 0
-24.9348 0
-24.4348 0
-23.9348 0
-23.4348 0
-22.9348 0
-22.4348 0
-21.9348 0
-21.4348 0
-20.9348 0
-20.4348 0
-19.9348 0
-19.4348 0
-18.9348 0.00169149
-18.4348 0.00236809
-17.9348 0.00811917
-17.4348 0.0165766
-16.9348 0.0436405
-16.4348 0.115698
-15.9348 0.217864
-15.4348 0.406297
-14.9348 0.751362
-14.4348 1.30651
-13.9348 2.04028
-13.4348 2.80822
-12.9348 3.4608
-12.4348 3.98617
-11.9348 4.06364
-11.4348 3.92088
-10.9348 3.88232
-10.4348 3.81567
-9.93476 4.09815
-9.43476 4.12454
-8.93476 3.98854
-8.43476 3.38806
-7.93476 2.65057
-7.43476 2.37587
-6.93476 2.37587
-6.43476 2.83968
-5.93476 3.50579
-5.43476 3.98922
-4.93476 4.18408
-4.43476 4.14314
-3.93476 4.00546
-3.43476 4.01391
-2.93476 4.10627
-2.43476 4.20877
-1.93476 4.07616
-1.43476 3.42967
-0.934763 2.53352
-0.434763 1.85658
0.0652367 1.57309
0.565237 1.82445
1.06524 2.48954
1.56524 3.33935
2.06524 4.03557
2.56524 4.23381
3.06524 4.23584
3.56524 4.01527
4.06524 3.96283
4.56524 4.03218
5.06524 4.23347
5.56524 4.08022
6.06524 3.5244
6.56524 2.89618
7.06524 2.3982
7.56524 2.32783
8.06524 2.68914
8.56524 3.3045
9.06524 3.87251
9.56524 4.12217
10.0652 4.16716
10.5652 3.87284
11.0652 3.88164
11.5652 3.87454
12.0652 3.99632
12.5652 3.97197
13.0652 3.56804
13.5652 2.81228
14.0652 2.06159
14.5652 1.32106
15.0652 0.751362
15.5652 0.401222
16.0652 0.196552
16.5652 0.0889726
17.0652 0.0456703
17.5652 0.0209745
18.0652 0.00913407
18.5652 0.00405959
19.0652 0.0010149
19.5652 0.000338299
20.0652 0
20.5652 0
21.0652 0
21.5652 0
22.0652 0
22.5652 0
23.0652 0
23.5652 0
24.0652 0
24.5652 0
25.0652 0
25.5652 0
26.0652 0
26.5652 0
27.0652 0
27.5652 0
28.0652 0
28.5652 0
29.0652 0
29.5652 0
30.0652 0
30.5652 0
31.0652 0
31.5652 0
32.0652 0
32.5652 0
33.0652 0
33.5652 0
34.0652 0
34.5652 0
35.0652 0
35.5652 0
36.0652 0
36.5652 0
37.0652 0
37.5652 0
38.0652 0
38.5652 0
39.0652 0
39.5652 0
40.0652 0
40.5652 0
41.0652 0
41.5652 0
42.0652 0
42.5652 0
43.0652 0
43.5652 0
44.0652 0
44.5652 0
45.0652 0
45.5652 0
46.0652 0
46.5652 0
47.0652 0
47.5652 0
48.0652 0
48.5652 0
49.0652 0
49.5652 0
50.0652 0
50.5652 0
51.0652 0
51.5652 0
52.0652 0
52.5652 0
53.0652 0
53.5652 0
54.0652 0
54.5652 0
55.0652 0
55.5652 0
56.0652 0
56.5652 0
57.0652 0
57.5652 0
58.0652 0
58.5652 0
59.0652 0
59.5652 0
60.0652 0
60.5652 0
61.0652 0
61.5652 0
62.0652 0
62.5652 0
63.0652 0
63.5652 0
64.0652 0
64.5652 0
65.0652 0
65.5652 0
66.0652 0
66.5652 0
67.0652 0
67.5652 0
68.0652 0
68.5652 0
69.0652 0
69.5652 0
70.0652 0
70.5652 0
71.0652 0
71.5652 0
72.0652 0
72.5652 0
73.0652 0
73.5652 0
74.0652 0
74.5652 0
75.0652 0
75.5652 0
76.0652 0
76.5652 0
77.0652 0
77.5652 0
78.0652 0
78.5652 0
79.0652 0
79.5652 0
80.0652 0
80.5652 0
81.0652 0
81.5652 0
82.0652 0
82.5652 0
83.0652 0
83.5652 0
84.0652 0
84.5652 0
85.0652 0
85.5652 0
86.0652 0
86.5652 0
87.0652 0
87.5652 0
88.0652 0
88.5652 0
89.0652 0
89.5652 0
90.0652 0
90.5652 0
91.0652 0
91.5652 0
92.0652 0
92.5652 0
93.0652 0
93.5652 0
94.0652 0
94.5652 0
95.0652 0
95.5652 0
96.0652 0
96.5652 0
97.0652 0
97.5652 0
98.0652 0
98.5652 0
99.0652 0
99.5652 0
100.065 0
100.565 0
101.065 0
101.565 0
102.065 0
102.565 0
103.065 0
103.565 0
104.065 0
104.565 0
105.065 0
105.565 0
106.065 0
106.565 0
107.065 0
