# z rho/M
-87.873 0.000553402
-87.373 0.000276701
-86.873 0.000553402
-86.373 0.000276701
-85.873 0.000276701
-85.373 0.000276701
-84.873 0.0011068
-84.373 0.000276701
-83.873 0
-83.373 0.000553402
-82.873 0.000276701
-82.373 0.000553402
-81.873 0.000276701
-81.373 0.000830103
-80.873 0.000830103
-80.373 0.000553402
-79.873 0.000553402
-79.373 0.000830103
-78.873 0.0011068
-78.373 0
-77.873 0.000276701
-77.373 0.000553402
-76.873 0.000830103
-76.373 0.000553402
-75.873 0
-75.373 0.000276701
-74.873 0
-74.373 0.000276701
-73.873 0.000553402
-73.373 0.000276701
-72.873 0.000276701
-72.373 0.000276701
-71.873 0
-71.373 0.000276701
-70.873 0
-70.373 0.000830103
-69.873 0.000553402
-69.373 0.000553402
-68.873 0
-68.373 0.000830103
-67.873 0.000553402
-67.373 0.000276701
-66.873 0
-66.373 0.000553402
-65.873 0.000276701
-65.373 0
-64.873 0
-64.373 0
-63.873 0
-63.373 0
-62.873 0.000276701
-62.373 0.000553402
-61.873 0
-61.373 0.000276701
-60.873 0
-60.373 0
-59.873 0
-59.373 0
-58.873 0
-58.373 0.000276701
-57.873 0.000276701
-57.373 0
-56.873 0
-56.373 0.000276701
-55.873 0
-55.373 0
-54.873 0.000553402
-54.373 0.000276701
-53.873 0.000276701
-53.373 0.000276701
-52.873 0
-52.373 0
-51.873 0.000276701
-51.373 0
-50.873 0.000276701
-50.373 0.000553402
-49.873 0.000276701
-49.373 0.000553402
-48.873 0
-48.373 0
-47.873 0.000276701
-47.373 0.000276701
-46.873 0.000276701
-46.373 0.000830103
-45.873 0.000276701
-45.373 0.000553402
-44.873 0.000276701
-44.373 0.000553402
-43.873 0
-43.373 0
-42.873 0
-42.373 0
-41.873 0.000276701
-41.373 0.000276701
-40.873 0.000276701
-40.373 0
-39.873 0.000276701
-39.373 0
-38.873 0
-38.373 0.000553402
-37.873 0
-37.373 0.000276701
-36.873 0.000276701
-36.373 0
-35.873 0.000276701
-35.373 0.000553402
-34.873 0
-34.373 0.000830103
-33.873 0.0011068
-33.373 0.000276701
-32.873 0
-32.373 0
-31.873 0.00138351
-31.373 0.00138351
-30.873 0.000276701
-30.373 0.00221361
-29.873 0.00221361
-29.373 0.00332041
-28.873 0.00332041
-28.373 0.00608743
-27.873 0.00664083
-27.373 0.0127283
-26.873 0.0168788
-26.373 0.0287769
-25.873 0.0373547
-25.373 0.0570004
-24.873 0.0926949
-24.373 0.138351
-23.873 0.204759
-23.373 0.29441
-22.873 0.435251
-22.373 0.554509
-21.873 0.727171
-21.373 0.949362
-20.873 1.1757
-20.373 1.4275
-19.873 1.67404
-19.373 2.01411
-18.873 2.19341
-18.373 2.46956
-17.873 2.56806
-17.373 2.69064
-16.873 2.65301
-16.373 2.56889
-15.873 2.43912
-15.373 2.33951
-14.873 2.04953
-14.373 1.84532
-13.873 1.59795
-13.373 1.32318
-12.873 1.07637
-12.373 0.9109
-11.873 0.760098
-11.373 0.581903
-10.873 0.466241
-10.373 0.353624
-9.87299 0.283619
-9.37299 0.215273
-8.87299 0.182623
-8.37299 0.143885
-7.87299 0.113724
-7.37299 0.0921415
-6.87299 0.0705588
-6.37299 0.0553402
-5.87299 0.0406751
-5.37299 0.0309905
-4.87299 0.0290536
